age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
34,2,108116,9,2,9,0,4,1,0,0,50,38,1
38,3,99146,9,2,3,0,4,1,8614,0,70,38,1
50,2,196232,5,2,3,0,4,1,7688,0,50,38,1
24,1,248344,6,0,5,1,2,1,0,0,50,38,0
37,1,186035,6,2,12,0,4,1,0,0,45,38,1
44,2,177905,6,0,6,4,4,1,0,0,58,38,1
28,2,85812,6,2,11,5,4,0,0,0,40,38,0
42,2,221172,9,2,3,0,4,1,0,0,40,38,1
67,2,99183,6,0,0,1,4,0,0,0,15,38,0
38,4,190387,5,2,2,0,4,1,0,0,50,38,0
44,4,202692,10,2,9,0,4,1,0,0,40,38,0
44,2,109339,3,0,6,4,3,0,0,0,46,32,0
26,2,108658,5,4,6,1,4,1,0,0,40,38,0
36,2,197202,5,2,7,0,2,1,0,0,40,38,0
41,2,101739,8,2,3,5,4,0,0,0,50,38,1
67,2,231559,11,2,9,0,4,1,8614,0,48,38,1
39,1,207853,4,2,12,0,4,1,0,0,50,38,0
57,2,190942,0,6,8,1,2,0,0,0,30,38,0
29,2,102345,7,5,2,1,4,1,0,0,40,38,0
31,3,41493,9,4,4,1,4,0,0,0,45,38,0
44,2,210525,6,2,13,0,4,1,0,0,40,38,0
29,2,133937,11,4,9,3,4,1,0,0,40,38,0
30,2,237903,6,4,5,4,4,0,0,0,40,38,0
27,2,163862,5,4,13,1,4,1,0,0,40,38,0
27,2,201872,6,2,11,0,4,1,0,0,50,38,0
32,2,84179,5,4,5,1,4,0,0,0,45,38,0
58,2,51662,2,2,7,5,4,0,0,0,15,38,0
35,1,233327,6,2,10,0,4,1,0,0,40,38,0
21,2,259510,5,4,5,3,4,1,0,0,36,38,0
28,2,184831,6,4,2,4,4,1,0,0,40,38,0
46,4,245724,6,0,3,1,4,1,0,0,50,38,0
36,4,32372,5,5,7,4,4,0,0,0,40,38,0
67,2,205343,3,6,0,4,4,0,0,0,40,38,0
35,2,229328,5,2,6,5,2,0,0,0,40,38,0
33,0,319560,7,0,2,4,2,0,0,0,40,38,1
67,2,136218,3,4,6,1,4,0,0,0,40,38,0
35,2,54576,5,2,6,0,4,1,0,0,40,38,0
34,2,148291,5,2,12,5,4,0,0,0,32,38,0
30,2,152453,3,2,7,0,4,1,0,0,40,25,0
28,2,114053,9,4,13,1,4,1,0,0,55,38,0
54,2,212960,9,2,11,0,4,1,0,0,35,38,1
47,2,264052,6,2,9,0,4,1,0,0,50,38,1
24,2,82804,5,4,5,4,2,0,0,0,40,38,0
52,4,334273,9,2,9,0,4,1,0,0,60,38,1
20,2,32372,5,4,5,3,0,1,0,0,48,38,0
43,3,188436,10,2,3,0,4,1,5013,0,45,38,0
45,2,430828,0,5,7,4,4,0,0,0,40,25,0
29,4,110663,5,5,2,1,4,1,0,0,35,38,0
47,2,87490,10,0,3,4,4,1,0,0,42,38,0
24,2,354351,5,4,2,3,4,1,0,0,40,38,0
51,2,95469,5,2,9,0,4,1,0,0,40,38,0
18,2,242718,3,4,11,3,4,1,0,0,15,38,0
37,2,32372,7,2,2,0,4,1,0,1887,40,38,1
27,2,158156,11,4,9,1,4,0,0,0,70,38,0
29,2,350162,9,2,3,5,4,1,0,0,40,38,1
36,4,32372,8,0,11,4,4,0,0,0,35,38,0
58,1,283635,9,4,9,1,4,0,0,0,40,38,0
26,4,86646,6,2,2,0,4,1,0,0,45,38,0
57,2,69884,5,2,11,0,4,1,0,0,40,38,1
59,2,199713,5,2,2,0,4,1,0,0,40,38,0
27,2,181659,5,2,6,0,4,1,0,0,40,38,0
31,4,340939,9,4,12,1,4,1,0,0,40,38,0
21,2,197747,6,4,11,3,4,0,0,0,24,38,0
29,2,34292,6,4,0,1,4,1,0,0,60,38,0
18,2,156764,3,4,7,3,4,1,0,0,40,38,0
52,2,32372,2,2,2,0,4,1,0,1887,47,38,1
57,3,103948,9,0,9,1,4,1,0,0,70,38,0
60,2,39352,0,4,13,1,4,1,0,0,48,38,1
31,2,168387,9,2,9,0,4,1,7688,0,40,1,1
23,2,117789,9,4,0,3,4,0,0,0,40,38,0
27,2,267147,5,4,11,3,4,1,0,0,40,38,0
42,4,214242,11,2,9,0,4,1,0,1887,50,38,1
25,2,200408,6,4,12,1,4,1,2174,0,40,38,0
49,2,136455,9,4,9,1,4,0,0,0,45,38,0
32,2,239824,9,4,12,1,4,1,0,0,40,38,0
19,2,217039,6,4,0,3,4,1,0,0,28,38,0
60,2,51290,0,0,7,1,4,0,0,0,40,38,0
42,1,175674,1,2,7,0,4,1,0,0,40,38,0
35,4,194404,8,4,4,1,4,1,0,0,40,38,0
48,2,45612,5,4,0,4,2,0,0,0,37,38,0
51,2,410114,10,2,2,0,4,1,0,0,40,38,1
29,2,182521,5,4,2,1,0,1,0,0,40,38,0
36,1,339772,5,5,3,1,2,1,0,0,40,38,0
18,2,169658,2,4,7,3,4,0,0,0,21,38,0
52,2,200853,10,0,9,1,4,0,6849,0,60,38,0
24,2,247564,5,4,2,1,4,1,0,0,40,38,0
24,2,249909,5,2,5,0,4,1,0,0,50,38,0
26,1,208122,9,4,9,3,4,1,1055,0,40,38,0
27,2,109881,9,4,7,3,4,0,0,0,20,38,0
39,2,207824,5,4,5,3,4,1,0,0,60,38,0
30,2,369027,5,2,13,0,2,1,0,0,45,38,0
50,4,114117,5,2,3,0,4,1,0,0,32,38,0
52,3,51048,9,2,11,0,4,1,0,0,55,38,0
46,2,102388,11,2,9,0,4,1,8614,0,45,38,1
23,2,190483,9,4,11,3,4,0,0,0,20,38,0
45,2,430828,3,6,7,1,2,0,0,0,20,38,0
65,2,109351,1,6,8,4,2,0,0,0,24,38,0
29,2,34383,7,2,13,0,4,1,0,0,55,38,0
47,2,241832,1,3,5,4,4,1,0,0,40,7,0
30,2,124187,5,4,4,3,2,1,0,0,60,38,0
34,2,153614,5,2,11,0,4,1,0,0,45,38,1
38,4,267556,5,2,11,0,4,1,0,0,64,38,0
33,2,205469,6,2,3,0,4,1,0,0,40,38,1
49,2,268090,9,2,11,0,4,1,0,0,26,38,1
47,4,165039,6,4,7,4,2,0,0,0,40,38,0
49,1,120451,2,5,7,4,2,0,0,0,40,38,0
43,2,154374,6,2,2,0,4,1,8614,0,60,38,1
30,2,103649,9,2,0,5,2,0,0,0,40,38,1
58,4,35723,5,2,2,0,4,1,0,0,60,38,0
19,2,262601,5,4,7,3,4,0,0,0,15,38,0
21,2,226181,9,4,5,1,4,1,0,0,40,38,0
33,2,175697,9,2,3,0,4,1,8614,0,60,38,1
47,3,248145,0,2,13,0,4,1,0,0,50,4,0
52,4,289436,11,2,9,0,4,1,0,0,60,38,1
26,2,75654,5,0,2,1,4,1,0,0,55,38,0
60,2,199378,5,2,2,0,4,1,0,0,40,38,0
21,2,160968,6,4,5,3,4,1,0,0,40,38,0
36,2,188563,6,2,11,0,4,1,5178,0,50,38,1
31,2,55849,6,2,2,0,4,1,0,0,45,38,0
50,3,195322,11,5,9,1,4,1,0,0,40,38,1
31,1,402089,5,0,0,4,4,0,0,0,40,38,0
67,2,78277,5,2,2,0,4,1,0,0,15,38,0
30,5,169496,9,2,12,0,4,1,0,0,40,38,1
20,2,130959,6,4,7,3,4,1,0,0,20,38,0
24,2,430828,5,4,3,2,4,1,4101,0,50,38,0
35,2,292472,11,2,9,0,1,1,0,0,40,35,1
38,5,143774,6,5,3,1,4,0,0,0,45,38,0
27,2,288341,5,4,6,3,4,0,0,0,32,38,0
29,5,71592,6,4,0,4,1,0,0,0,40,29,0
34,2,106742,5,2,2,0,4,1,0,0,45,38,0
44,2,219288,0,2,2,0,4,1,0,0,35,38,0
43,2,174524,5,2,6,0,4,1,0,0,40,38,1
44,4,335183,4,2,5,0,2,1,0,0,40,38,1
35,2,261293,10,4,11,1,4,1,0,0,60,38,0
27,2,111900,6,4,9,1,4,1,0,0,40,38,0
43,1,194360,10,4,9,1,4,1,0,0,38,38,0
20,2,81145,6,4,11,1,4,0,0,0,25,38,0
42,2,341204,8,0,9,4,4,0,8614,0,40,38,1
27,5,249362,6,2,13,0,4,1,3411,0,40,38,0
42,2,247019,5,2,2,0,2,1,0,0,40,38,1
24,2,172146,1,4,6,1,4,1,0,1721,40,38,0
48,0,110457,6,0,3,1,4,1,0,0,40,38,0
18,4,368700,3,4,4,3,4,1,0,0,15,38,0
33,2,182556,9,2,3,0,4,1,0,0,40,38,1
50,3,219420,5,2,11,0,4,1,0,0,50,38,1
22,2,240817,5,4,11,3,4,0,2597,0,40,38,0
18,2,102726,4,4,7,3,4,1,0,0,16,38,0
32,2,226267,6,2,0,0,4,1,0,0,40,25,0
31,2,125457,5,4,2,1,4,1,0,0,45,38,0
58,4,204021,5,6,3,1,4,1,0,0,50,38,0
29,1,92262,5,4,10,3,4,1,0,0,48,38,0
37,2,161141,7,2,2,0,4,1,0,0,40,31,1
34,4,190290,5,2,2,0,4,1,0,0,40,38,1
23,1,430828,6,5,3,4,2,1,0,0,40,38,0
18,5,59342,3,4,0,3,4,0,0,0,15,38,0
34,2,136721,5,0,3,1,4,0,0,0,40,38,0
45,1,86644,9,2,9,5,4,0,0,0,55,38,0
41,2,195124,10,4,3,1,4,1,0,0,35,5,0
26,2,167350,5,4,7,2,4,1,0,0,30,38,0
54,1,113000,6,2,4,0,4,1,0,0,40,38,0
24,2,140027,6,4,6,3,2,0,0,0,45,38,0
42,2,262425,6,2,9,0,4,1,0,0,50,38,0
20,2,316702,6,4,9,3,4,1,0,0,20,38,0
23,5,335453,9,4,12,1,4,0,0,0,20,38,0
35,2,203628,10,4,9,1,4,1,0,0,60,38,1
31,2,118710,10,2,12,0,4,1,0,1887,40,38,1
30,2,189620,9,4,9,3,4,0,0,0,40,30,0
19,2,430828,5,4,11,3,4,0,0,0,20,38,0
36,1,110866,9,4,9,1,4,1,0,0,50,38,0
31,2,243605,9,6,11,4,4,0,0,1380,40,4,0
21,2,163870,6,4,5,3,4,1,0,0,30,38,0
31,4,80145,6,2,2,0,4,1,0,0,40,38,0
46,2,295566,11,0,9,4,4,0,8614,0,65,38,1
44,2,63042,9,0,3,3,4,0,0,0,50,38,1
40,2,229148,4,2,7,0,2,1,0,0,40,22,0
45,2,242552,6,4,11,1,2,1,0,0,40,38,0
60,2,177665,5,2,2,0,4,1,0,0,35,38,0
18,2,208103,3,4,7,2,4,1,0,0,25,38,0
28,2,296450,9,2,9,0,4,1,0,0,40,38,0
36,2,70282,6,0,0,4,2,0,0,0,40,38,0
40,2,144995,7,2,12,0,4,1,4386,0,40,38,0
36,1,382635,9,0,0,4,4,0,0,0,35,15,0
31,2,295697,5,5,7,4,2,0,0,0,40,38,0
33,2,194141,5,2,6,0,4,1,0,0,40,38,0
19,5,378418,5,4,12,3,4,0,0,0,40,38,0
22,2,214399,6,4,11,3,4,0,0,0,15,38,0
34,2,217460,9,2,3,0,4,1,0,0,45,38,1
33,2,182556,5,4,7,1,4,1,0,0,40,38,0
41,2,125831,5,2,2,0,4,1,0,1887,60,38,0
29,2,271328,9,4,9,1,4,1,4650,0,40,38,0
50,1,50459,5,2,3,0,4,1,0,0,42,38,1
42,2,162140,9,2,3,0,4,1,7298,0,45,38,1
44,2,111502,5,2,11,5,4,0,0,0,40,38,0
20,2,299047,6,4,7,1,4,0,0,0,20,38,0
31,2,223212,5,2,7,0,4,1,0,0,40,25,0
23,2,352139,6,4,7,1,4,0,0,0,24,38,0
55,2,173093,6,0,0,1,1,0,0,0,40,38,0
26,2,181655,7,2,0,0,4,1,0,1887,45,38,0
25,2,332702,7,4,7,3,4,0,0,0,15,38,0
35,2,234901,6,2,2,0,4,1,2407,0,40,38,0
36,2,131414,6,4,11,1,2,0,0,0,36,38,0
43,5,260960,9,2,9,0,4,1,0,0,50,38,0
56,2,156052,5,6,7,4,2,0,594,0,20,38,0
42,2,279914,9,2,12,0,4,1,0,0,40,38,1
19,2,192453,6,4,7,2,4,0,0,0,25,38,0
55,4,200939,5,2,13,0,4,1,0,0,70,38,0
42,2,151408,10,4,3,1,4,0,8614,0,50,38,1
26,2,112847,7,4,12,3,4,1,0,0,40,38,0
18,2,316929,4,4,5,3,4,1,0,0,20,38,0
42,1,126319,9,2,9,5,4,0,0,0,40,38,1
55,2,197422,5,2,13,0,4,1,7688,0,40,38,1
32,2,267736,6,4,0,3,2,0,0,0,40,38,0
29,2,267034,3,4,2,3,2,1,0,0,40,13,0
46,5,193047,9,2,9,0,4,1,0,0,37,38,0
29,5,356089,9,2,3,0,4,1,7688,0,40,38,1
22,2,223515,9,4,9,4,4,1,0,0,20,38,0
58,4,87510,2,2,2,0,4,1,0,0,40,38,0
23,2,145111,5,4,13,4,4,1,0,0,50,38,0
39,2,48093,5,4,5,1,4,1,0,0,40,38,0
27,2,32372,7,4,2,3,4,1,0,0,38,38,0
54,2,285854,5,2,13,0,4,1,0,0,40,38,1
33,1,120064,9,4,9,1,4,0,0,0,45,38,0
46,0,167381,5,2,0,5,4,0,0,0,40,38,1
37,2,103408,5,4,4,1,2,1,0,0,40,38,0
36,2,101460,5,4,7,1,4,0,0,0,18,38,0
59,1,420537,5,2,0,5,4,0,0,0,38,38,1
34,1,119411,5,0,10,4,4,1,0,0,40,31,0
53,3,128272,11,2,3,0,4,1,0,0,70,38,1
51,2,386773,9,4,11,1,4,1,0,0,55,38,1
32,2,283268,2,5,7,4,4,0,0,0,42,38,0
31,5,301526,6,3,7,2,4,1,0,0,40,38,0
22,2,151790,6,2,11,5,4,0,0,0,30,10,0
47,4,106252,9,0,11,1,4,0,0,0,50,38,0
32,2,188557,5,4,6,1,4,1,0,0,40,38,0
26,2,171114,6,4,4,1,4,0,0,0,38,38,0
37,2,327323,0,5,4,1,4,1,0,0,32,12,0
31,2,244147,5,0,2,4,4,1,0,0,55,38,0
37,2,280282,7,2,12,5,4,0,0,0,24,38,1
55,2,116442,5,4,11,1,4,1,0,0,38,38,0
23,1,282579,7,0,12,1,4,1,0,0,56,38,0
36,2,51838,6,0,0,4,4,0,0,0,40,38,0
43,2,226902,9,2,11,0,4,1,0,0,50,38,1
54,2,279129,6,4,12,1,4,1,0,0,40,38,0
28,2,196690,7,4,6,1,4,0,0,1669,42,38,0
40,2,130760,7,2,3,0,4,1,0,0,50,38,1
41,4,49572,6,2,3,0,4,1,0,0,60,38,0
40,2,237601,9,4,11,1,3,0,0,0,55,38,1
42,2,169628,6,0,0,1,2,0,0,0,38,38,0
61,4,36671,5,2,4,0,4,1,0,1887,50,38,0
18,2,231193,4,4,6,3,4,1,0,0,30,38,0
48,2,102102,7,2,12,0,4,1,0,0,50,38,1
41,3,32372,9,2,12,0,4,1,0,0,40,38,0
23,2,211046,5,4,11,1,4,0,2463,0,40,38,0
60,2,32372,5,2,13,0,4,1,0,0,60,38,1
22,2,162343,6,4,7,2,2,1,0,0,20,38,0
61,2,128831,5,2,6,0,4,1,0,0,40,38,0
25,2,316688,5,4,6,1,2,1,0,0,40,38,0
46,2,90758,10,4,12,1,4,1,0,0,35,38,1
43,2,274363,9,2,3,0,4,1,0,1887,40,8,1
43,2,154538,8,0,2,1,4,1,0,0,40,38,0
24,2,106085,5,4,7,3,2,1,0,1721,30,38,0
67,4,315859,3,4,4,4,4,1,0,0,20,38,0
31,2,51471,5,0,0,4,4,0,0,0,38,38,0
18,2,193830,3,4,11,3,4,0,0,0,20,38,0
32,2,231043,5,2,2,0,4,1,5178,0,48,38,1
33,2,169879,9,2,9,0,4,1,3103,0,47,38,1
64,2,270333,9,2,9,0,4,1,0,0,40,38,1
20,2,138768,5,4,13,3,4,1,0,0,30,38,0
30,2,191571,5,5,7,3,4,0,0,0,36,38,0
43,2,94113,6,0,3,1,4,1,0,0,45,38,0
22,2,137510,6,4,0,3,4,1,0,0,40,38,0
18,2,32607,2,4,4,3,4,1,0,0,20,38,0
47,4,93208,5,2,7,5,4,0,0,0,70,21,0
41,2,254440,7,4,9,1,4,0,0,0,60,38,0
56,2,186556,6,2,2,0,4,1,0,0,50,38,1
64,2,169871,5,2,13,0,4,1,0,0,45,38,0
47,2,191277,5,2,13,0,4,1,0,0,50,38,1
48,2,167159,7,4,0,4,4,1,0,0,40,38,0
31,2,171871,10,4,9,1,4,0,0,0,46,38,0
29,2,154411,7,4,12,3,4,1,0,0,40,38,0
30,2,129227,5,6,0,1,4,0,0,0,40,38,0
32,2,110331,5,2,3,0,4,1,0,1672,60,38,0
57,2,34269,5,6,13,4,4,1,0,653,42,38,1
62,2,174355,5,6,7,1,4,0,0,0,40,38,0
39,2,430828,5,5,6,4,4,0,0,0,24,38,0
43,2,233130,6,4,0,1,4,1,0,0,25,38,0
24,3,165474,9,4,11,3,4,1,0,0,40,38,0
53,2,194259,6,2,0,5,4,0,4386,0,40,38,1
26,2,280093,6,4,5,3,4,1,0,0,40,38,0
67,4,177387,5,2,3,0,4,1,0,0,40,38,0
55,2,105304,5,2,6,0,4,1,0,0,40,38,0
25,2,430828,5,0,0,1,4,1,0,0,40,38,0
41,2,180572,9,0,9,1,4,0,0,0,50,38,1
24,2,321435,9,4,3,1,4,1,0,0,50,38,0
63,2,86108,5,6,4,1,4,1,0,0,15,38,0
18,2,198124,3,4,11,3,4,1,0,0,20,38,0
35,2,135162,6,2,2,0,4,1,0,0,50,38,0
51,2,146813,6,2,9,0,4,1,0,0,40,38,1
62,1,291175,9,6,9,1,4,0,0,0,48,38,0
55,2,387569,5,2,2,0,4,1,4386,0,40,38,1
43,2,102895,6,0,9,1,4,1,0,0,40,38,0
40,1,33274,5,0,7,1,4,0,0,0,50,38,0
37,2,86551,9,2,3,0,4,1,0,0,45,38,1
39,2,138192,9,2,2,0,4,1,0,0,40,38,0
31,2,118966,5,4,2,3,4,1,0,0,18,38,0
61,2,99784,10,6,9,1,4,0,0,0,40,38,1
26,2,90980,7,0,0,1,4,0,0,0,55,38,0
46,4,177407,5,2,11,0,4,1,0,0,50,38,0
26,2,96467,9,4,9,1,4,0,0,0,40,38,0
48,5,327886,11,0,9,3,4,1,0,0,50,38,1
34,2,111567,5,4,13,3,4,1,0,0,40,38,0
34,1,166545,5,4,0,3,4,0,0,0,40,38,0
59,2,142182,5,2,7,0,4,1,0,0,40,38,1
34,2,188798,9,4,9,3,4,0,0,0,40,38,0
49,2,38563,9,4,3,1,4,0,0,0,56,38,1
18,2,216284,3,4,0,3,4,0,0,0,20,38,0
43,2,191547,5,2,4,0,4,1,0,0,40,25,0
48,2,285335,3,2,3,0,4,1,0,0,50,38,0
28,3,142712,6,2,3,0,4,1,0,0,70,38,0
33,2,80945,5,2,6,0,4,1,0,0,40,38,0
24,2,309055,6,4,11,1,4,0,0,0,15,38,0
21,2,62339,2,4,5,1,4,1,0,0,40,38,0
18,2,368700,3,4,11,3,4,1,0,0,28,38,0
39,2,176186,6,2,4,0,4,1,0,0,50,38,1
29,4,266855,9,5,9,3,4,1,0,0,40,38,0
44,2,48087,9,2,3,0,4,1,0,0,40,38,1
24,2,121313,6,4,13,3,4,1,0,0,50,38,0
67,4,143437,10,2,11,0,4,1,8614,0,40,38,1
51,4,160724,9,2,11,0,1,1,0,1887,40,2,1
55,2,282753,0,0,7,4,2,1,0,0,25,38,0
41,2,194636,9,2,3,0,4,1,0,0,60,38,1
23,2,153044,5,4,5,4,2,0,0,0,15,38,0
38,2,411797,7,0,0,4,4,0,0,0,40,38,0
39,2,117683,5,2,13,0,4,1,0,0,40,38,1
19,2,376540,5,4,0,1,4,0,0,0,30,38,0
49,2,72393,1,0,6,1,4,0,0,0,40,38,0
32,2,270335,9,2,0,2,4,1,0,0,40,29,1
27,2,96226,5,2,2,0,4,1,0,0,70,38,0
38,2,95336,9,2,11,0,4,1,0,0,50,38,1
33,2,258498,6,2,2,5,4,0,0,0,60,38,0
23,2,205865,9,4,3,3,4,1,0,0,28,38,0
54,4,406468,5,2,11,0,2,1,0,0,40,38,0
29,2,177119,7,0,12,1,4,0,2174,0,45,38,0
35,4,372525,9,4,3,1,4,1,0,0,40,38,0
28,2,164170,7,2,0,5,1,0,0,0,40,18,0
37,2,183800,9,2,9,0,4,1,7688,0,50,38,1
42,4,177307,11,2,4,0,4,1,0,0,65,38,1
40,2,170108,10,2,9,0,4,1,0,0,40,38,0
47,2,341995,6,0,11,3,4,1,0,0,55,38,0
22,2,226508,9,4,3,3,4,0,0,0,50,38,0
30,2,87418,9,2,3,0,4,1,0,0,45,38,1
28,2,109165,5,2,12,0,4,1,0,0,40,38,0
63,1,32372,0,2,7,0,4,1,0,0,55,38,0
51,4,175897,1,2,2,0,4,1,0,0,20,38,0
22,2,99697,5,4,5,3,4,0,0,0,40,38,0
35,2,152375,5,4,11,1,4,1,0,0,45,38,0
46,2,171550,5,0,6,1,4,0,0,0,38,38,0
37,2,211154,6,0,6,1,4,1,0,0,52,38,0
24,2,202570,9,4,9,3,2,1,0,0,15,38,0
37,4,168496,5,0,5,3,4,1,0,0,15,38,0
53,2,68898,6,2,12,0,4,1,0,0,40,38,0
27,2,93235,5,4,11,1,4,1,0,0,30,38,0
38,2,278924,6,0,2,1,4,1,0,0,44,38,0
53,4,311020,2,2,4,0,4,1,0,0,60,38,0
34,2,175878,6,4,2,1,4,1,0,0,40,38,0
23,2,430828,5,4,11,3,2,1,0,0,40,38,0
39,2,202027,9,2,3,0,4,1,8614,0,45,38,1
43,2,158926,10,2,9,5,1,0,0,0,50,34,0
67,3,76860,5,2,3,0,1,1,0,0,40,38,1
67,4,136063,5,2,3,0,4,1,0,0,30,38,0
21,2,186648,6,4,7,3,4,1,0,0,20,38,0
23,2,257509,6,4,11,1,4,1,0,0,25,38,0
25,2,98155,6,4,13,4,4,1,0,0,40,38,0
42,2,274198,0,2,6,5,4,0,0,0,38,25,0
38,2,97083,6,2,0,5,2,0,0,0,40,38,0
32,2,262153,5,2,6,0,4,1,0,0,40,38,0
37,2,214738,5,2,6,0,4,1,0,0,40,38,0
51,2,138022,10,2,3,0,4,1,0,0,60,38,1
22,2,91842,6,4,11,1,4,0,0,0,42,38,0
33,2,373662,0,3,8,1,4,0,0,0,40,12,0
42,2,162003,5,0,6,1,4,1,0,0,55,38,0
51,1,241843,0,2,7,0,4,1,0,0,40,38,0
23,2,375871,5,2,0,5,4,0,0,0,40,25,0
37,2,186934,3,2,6,0,4,1,3103,0,44,38,1
37,2,176900,5,2,2,0,4,1,0,0,70,38,1
47,2,32372,10,4,9,1,4,0,0,0,25,38,0
41,2,132222,11,2,9,0,4,1,0,1887,40,38,1
33,2,143653,5,2,2,0,4,1,0,0,30,38,0
31,2,111567,9,4,11,1,4,1,0,0,40,38,1
31,2,78602,8,0,7,4,0,0,0,0,40,38,0
35,2,430828,5,2,6,0,2,1,0,0,40,38,0
38,3,196373,5,2,3,0,4,1,0,0,40,38,1
18,2,293227,5,4,7,1,4,0,0,0,45,38,0
20,2,241752,5,2,6,0,4,1,0,0,40,38,0
54,1,166398,6,0,3,4,2,0,0,0,35,38,0
40,2,184682,6,0,0,4,4,0,0,0,40,38,0
36,3,108293,9,2,3,5,4,0,0,1887,45,38,1
43,2,250802,6,0,2,4,4,1,0,0,35,38,0
44,4,325159,6,0,4,4,4,1,0,0,40,38,0
44,5,174675,5,2,9,5,4,0,0,0,40,38,1
43,2,227065,10,2,3,0,4,1,0,0,43,38,1
51,2,269080,0,6,7,4,2,0,0,0,40,38,0
18,2,177722,5,4,7,3,4,0,0,0,20,38,0
51,2,133461,6,2,3,0,4,1,0,0,40,38,0
44,3,398473,6,2,11,0,4,1,0,0,70,38,1
33,1,298785,2,0,13,1,4,1,0,0,40,38,0
33,4,123424,9,2,3,0,4,1,0,0,40,38,1
42,2,176286,8,2,3,0,4,1,0,0,40,38,1
25,2,150062,6,2,9,0,4,1,0,0,45,38,0
32,2,169240,5,0,6,1,4,0,0,0,38,38,0
32,2,288273,9,2,2,0,4,1,0,0,70,25,0
36,2,430828,2,0,3,4,4,0,0,0,40,38,0
28,2,57066,5,2,13,0,4,1,0,0,40,38,0
20,2,323573,5,4,7,3,4,0,0,0,20,38,0
35,3,368825,6,2,11,0,4,1,0,0,60,38,1
55,4,189721,5,2,2,0,4,1,0,0,20,38,0
48,2,164966,9,2,3,0,1,1,0,0,40,18,1
34,2,202046,5,2,2,0,4,1,0,0,35,38,1
28,2,161538,9,4,12,1,4,0,0,0,35,38,0
67,2,105252,9,6,3,1,4,1,0,1887,40,38,1
37,2,200153,5,2,2,0,4,1,0,0,40,38,0
44,2,32372,5,4,13,4,4,1,0,0,70,38,0
25,2,178326,6,4,11,1,4,0,0,0,40,38,0
21,2,255957,6,4,3,1,4,0,4101,0,40,38,0
40,5,188693,10,2,9,0,4,1,0,0,35,38,1
67,2,182977,5,6,7,1,2,0,2964,0,40,38,0
34,2,159929,5,0,5,3,4,1,0,0,40,38,0
49,2,123207,5,4,0,1,4,0,0,0,44,38,0
22,2,284317,8,4,0,1,4,0,0,0,40,38,0
60,4,154474,5,4,4,4,4,1,0,0,42,38,0
45,1,318280,5,6,10,1,4,1,0,0,40,38,1
63,2,254907,7,0,7,1,4,0,0,0,20,38,0
41,2,349221,5,4,2,3,2,0,0,0,35,38,0
47,2,335973,5,0,0,4,4,0,0,0,40,38,0
44,2,126701,5,0,2,4,4,1,0,0,40,38,0
51,2,122159,6,6,9,1,4,0,3325,0,40,38,0
46,2,187370,9,4,11,1,4,1,0,1504,40,38,0
41,2,194636,7,2,6,0,4,1,0,0,40,38,0
50,4,124793,5,2,2,0,4,1,0,0,30,38,0
47,2,192835,5,2,0,0,4,1,0,0,50,38,1
35,2,290226,5,4,3,1,4,1,0,0,45,38,0
56,2,112840,5,2,3,0,4,1,0,0,55,38,1
45,2,89325,10,0,9,1,4,1,0,0,45,38,0
48,0,33109,9,0,3,4,4,1,0,0,58,38,1
40,2,82465,6,2,6,0,4,1,2580,0,40,38,0
39,3,329980,9,2,3,0,4,1,8614,0,50,38,1
20,2,148294,6,4,7,3,4,1,0,0,40,38,0
50,2,168212,11,2,9,0,4,1,0,1887,65,38,1
38,5,343642,5,2,9,5,4,0,0,0,40,38,1
23,1,115244,9,4,9,3,4,0,0,0,60,38,0
31,2,162572,5,4,7,3,4,1,0,0,16,38,0
58,2,356067,9,2,0,0,4,1,0,0,40,38,0
66,2,271567,5,5,6,1,2,1,0,0,40,38,0
39,3,180804,5,2,3,0,4,1,0,0,40,38,1
54,4,123011,5,2,2,0,4,1,8614,0,52,38,1
26,2,109186,6,2,11,0,4,1,0,0,50,10,0
51,2,220537,5,0,6,1,4,0,0,0,40,38,0
34,2,124827,7,4,13,3,4,1,0,0,40,38,0
50,2,430828,5,2,6,0,4,1,3103,0,40,38,1
42,2,118494,6,2,9,0,4,1,0,0,44,38,1
38,2,173208,10,2,9,0,4,1,0,0,25,38,0
48,2,107373,0,2,5,0,4,1,0,0,40,38,0
33,2,32372,7,2,12,5,4,0,0,0,40,38,1
51,2,191965,5,6,7,4,4,0,0,0,32,38,0
22,2,122346,5,0,2,1,4,1,0,0,40,38,0
41,2,198316,6,4,2,1,4,1,0,0,50,23,0
48,1,123075,10,2,9,0,4,1,0,0,35,38,1
42,2,209370,5,5,11,1,4,0,0,0,30,38,0
34,2,33117,6,2,7,0,4,1,0,0,40,38,0
23,2,129042,5,4,6,4,2,0,0,0,40,38,0
56,2,169133,5,2,7,0,4,1,0,0,50,40,0
45,2,368561,5,2,3,0,4,1,0,0,55,38,1
48,2,207848,2,2,0,5,4,0,0,0,40,38,0
48,3,138370,10,3,11,1,1,1,0,0,50,18,0
31,2,93106,7,4,0,1,4,0,0,0,40,38,0
20,5,223515,8,4,7,3,4,1,0,1719,20,38,0
27,2,389713,6,4,11,1,4,1,0,0,40,38,0
32,2,206365,5,4,7,1,2,0,0,0,40,38,0
